"No.","Time","Source","Destination","Protocol","Length","Info"
"5350","0.000048","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=170715 Win=131072 Len=0"
"5351","0.001188","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5352","0.000115","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5353","0.000023","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=173539 Win=131072 Len=0"
"5354","0.001267","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5355","0.000022","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=176363 Win=131072 Len=0"
"5356","0.000584","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5357","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5358","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=179187 Win=131072 Len=0"
"5359","0.000864","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5360","0.000295","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5361","0.000032","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=182011 Win=131072 Len=0"
"5362","0.000583","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5363","0.000188","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5364","0.000012","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=184835 Win=131072 Len=0"
"5365","0.002224","Routerboardc_64:1a:b5","Broadcast","ARP","60","Who has 209.33.202.189? Tell 209.33.202.177"
"5366","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5367","0.000163","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=187659 Win=131072 Len=0"
"5368","0.000881","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5369","0.000216","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5370","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=190483 Win=131072 Len=0"
"5371","0.000436","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5372","0.000029","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=193307 Win=131072 Len=0"
"5373","0.000290","192.168.1.19","142.250.189.14","TCP","54","56995  >  443 [ACK] Seq=42113 Ack=158523 Win=130560 Len=0"
"5374","0.000759","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data"
"5375","0.000056","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=196131 Win=131072 Len=0"
"5376","0.000134","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5377","0.000485","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5378","0.000027","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=198955 Win=131072 Len=0"
"5379","0.001242","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5380","0.000046","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5381","0.000035","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=201779 Win=131072 Len=0"
"5382","0.000632","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5383","0.000407","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5384","0.000032","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=204603 Win=262400 Len=0"
"5385","0.000713","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5386","0.000117","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5387","0.000052","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=207427 Win=262400 Len=0"
"5388","0.000707","142.250.189.14","192.168.1.19","TCP","60","443  >  56976 [ACK] Seq=9077379 Ack=36651 Win=125184 Len=0"
"5389","0.000000","142.250.189.14","192.168.1.19","TCP","60","443  >  56976 [ACK] Seq=9077379 Ack=38063 Win=125184 Len=0"
"5390","0.000000","142.250.189.14","192.168.1.19","TCP","60","443  >  56976 [ACK] Seq=9077379 Ack=39475 Win=125184 Len=0"
"5391","0.000000","142.250.189.14","192.168.1.19","TCP","60","443  >  56976 [ACK] Seq=9077379 Ack=40014 Win=125184 Len=0"
"5392","0.000436","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5393","0.000246","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5394","0.000045","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=210251 Win=262400 Len=0"
"5395","0.000836","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5396","0.000120","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5397","0.000036","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=213075 Win=262400 Len=0"
"5398","0.000741","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5399","0.000211","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5400","0.000038","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=215899 Win=262400 Len=0"
"5401","0.001054","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5402","0.000034","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=218723 Win=262400 Len=0"
"5403","0.001209","192.168.1.19","142.250.188.246","TLSv1.3","1196","Application Data"
"5404","0.000124","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5405","0.000063","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5406","0.000032","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=221547 Win=262400 Len=0"
"5407","0.000466","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5408","0.000124","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5409","0.000014","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=224371 Win=262400 Len=0"
"5410","0.001430","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5411","0.000129","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5412","0.000028","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=227195 Win=262400 Len=0"
"5413","0.001177","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5414","0.000137","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5415","0.000016","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=230019 Win=262400 Len=0"
"5416","0.000692","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5417","0.000016","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=232843 Win=262400 Len=0"
"5418","0.001020","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5419","0.000095","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5420","0.000011","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=235667 Win=262400 Len=0"
"5421","0.001193","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5422","0.000020","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=238491 Win=262400 Len=0"
"5423","0.000561","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5424","0.000216","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5425","0.000014","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=241315 Win=262400 Len=0"
"5426","0.000677","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5427","0.000200","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5428","0.000022","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=244139 Win=262400 Len=0"
"5429","0.001358","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5430","0.000117","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5431","0.000000","142.250.176.3","192.168.1.19","TCP","60","443  >  57069 [ACK] Seq=4343 Ack=1668 Win=68864 Len=0"
"5432","0.000033","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=246963 Win=262400 Len=0"
"5433","0.000068","142.250.189.14","192.168.1.19","TLSv1.3","467","Application Data"
"5434","0.000585","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5435","0.000182","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5436","0.000014","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=249787 Win=262400 Len=0"
"5437","0.000069","142.250.176.3","192.168.1.19","TCP","60","443  >  57070 [ACK] Seq=4343 Ack=1670 Win=68864 Len=0"
"5438","0.000577","142.250.176.3","192.168.1.19","TLSv1.3","1466","Application Data"
"5439","0.000000","142.250.176.3","192.168.1.19","TLSv1.3","652","Application Data"
"5440","0.000049","192.168.1.19","142.250.176.3","TCP","54","57069  >  443 [ACK] Seq=1668 Ack=6353 Win=131072 Len=0"
"5441","0.000911","142.250.176.3","192.168.1.19","TLSv1.3","1466","Application Data"
"5442","0.000000","142.250.176.3","192.168.1.19","TLSv1.3","94","Application Data"
"5443","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5444","0.000040","192.168.1.19","142.250.176.3","TCP","54","57069  >  443 [ACK] Seq=1668 Ack=7805 Win=131072 Len=0"
"5445","0.000294","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5446","0.000000","142.250.176.3","192.168.1.19","TLSv1.3","1466","Application Data"
"5447","0.000027","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=252611 Win=262400 Len=0"
"5448","0.000927","142.250.176.3","192.168.1.19","TLSv1.3","652","Application Data"
"5449","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5450","0.000000","142.250.176.3","192.168.1.19","TLSv1.3","384","Application Data"
"5451","0.000052","192.168.1.19","142.250.176.3","TCP","54","57070  >  443 [ACK] Seq=1670 Ack=6683 Win=131072 Len=0"
"5452","0.000030","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=255435 Win=262400 Len=0"
"5453","0.000738","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5454","0.000033","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=258259 Win=262400 Len=0"
"5455","0.000989","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data, Application Data"
"5456","0.000081","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=261083 Win=262400 Len=0"
"5457","0.000724","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5458","0.000016","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=263907 Win=262400 Len=0"
"5459","0.000803","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5460","0.000134","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5461","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=266731 Win=262400 Len=0"
"5462","0.000645","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5463","0.000025","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=269555 Win=262400 Len=0"
"5464","0.002177","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5465","0.000089","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5466","0.000021","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=272379 Win=262400 Len=0"
"5467","0.000301","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5468","0.000017","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=275203 Win=262400 Len=0"
"5469","0.001381","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5470","0.000024","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=278027 Win=262400 Len=0"
"5471","0.001423","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5472","0.000059","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=280851 Win=262400 Len=0"
"5473","0.000278","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5474","0.000027","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=283675 Win=262400 Len=0"
"5475","0.000579","192.168.1.19","142.250.188.246","TLSv1.3","1196","Application Data"
"5476","0.000293","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5477","0.000030","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=286499 Win=262400 Len=0"
"5478","0.001349","142.250.188.246","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"5479","0.000050","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=290735 Win=262400 Len=0"
"5480","0.000837","142.250.188.246","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"5481","0.000053","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=294971 Win=262400 Len=0"
"5482","0.002810","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5483","0.000046","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=297795 Win=262400 Len=0"
"5484","0.001826","142.250.188.246","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"5485","0.000124","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=302031 Win=262400 Len=0"
"5486","0.000320","142.250.188.246","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"5487","0.000038","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=306267 Win=262400 Len=0"
"5488","0.000546","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5489","0.000022","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=309091 Win=262400 Len=0"
"5490","0.000800","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5491","0.000028","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=311915 Win=262400 Len=0"
"5492","0.000432","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5493","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=314739 Win=262400 Len=0"
"5494","0.001936","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5495","0.000094","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5496","0.000020","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=317563 Win=262400 Len=0"
"5497","0.000880","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5498","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=320387 Win=262400 Len=0"
"5499","0.000952","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5500","0.000039","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=323211 Win=262400 Len=0"
"5501","0.000067","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5502","0.000219","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5503","0.000008","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=326035 Win=262400 Len=0"
"5504","0.001310","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5505","0.000000","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5506","0.000046","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=328859 Win=262400 Len=0"
"5507","0.000204","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5508","0.000025","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=331683 Win=262400 Len=0"
"5509","0.000865","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5510","0.000028","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=334507 Win=262400 Len=0"
"5511","0.000074","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5512","0.000174","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5513","0.000011","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=338743 Win=525056 Len=0"
"5514","0.000541","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5515","0.000031","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=340155 Win=525056 Len=0"
"5516","0.000093","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5517","0.001195","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5518","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=342979 Win=525056 Len=0"
"5519","0.000080","142.250.188.246","192.168.1.19","TLSv1.3","1466","Application Data"
"5520","0.000168","142.250.188.246","192.168.1.19","TLSv1.3","2878","Application Data, Application Data"
"5521","0.000016","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=347215 Win=525056 Len=0"
"5522","0.001179","142.250.188.246","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"5523","0.000026","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=351451 Win=525056 Len=0"
"5524","0.000786","142.250.188.246","192.168.1.19","TLSv1.3","4290","Application Data, Application Data, Application Data"
"5525","0.000056","192.168.1.19","142.250.188.246","TCP","54","57016  >  443 [ACK] Seq=6233 Ack=355687 Win=525056 Len=0"
